run_id,pool_id,token_pair,chain,protocol,pool_type,fee_tier,quote_method,quote_side,virtual_notional_usd,token_in,token_in_symbol,token_out,token_out_symbol,token_in_decimals,token_usd_anchor_source,token_usd_anchor_price,amount_in_token,amount_in_raw,amount_in_raw_valid,amount_out_raw,amount_out_usd,estimated_slippage_pct,estimated_price_impact_pct,sqrt_price_x96_after,initialized_ticks_crossed,gas_estimate,quote_block_number,quote_ts,quote_success,confidence,invalid_reason,read_only_safe,wallet_or_tx_touched,created_at,staticcall_variant,selector,calldata_hash,revert_data_len,revert_decoded,error_type
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,1.458491788732964,1458491788732964086,yes,994456083457483589868,681838.6576734845,0.0,,3037851064252861320537129499,2,157144,101731074,1780335558,yes,medium,,yes,no,1780335558,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x54415c4f1d8c8bb1168e5691521624a2ea3e5e78c83e908cf0862cab935dd9b3,0,,
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,2.916983577465928,2916983577465928172,yes,1979097158872799321635,1356947.7553192815,0.0,,3053122061747967772769463079,4,218988,101731074,1780335558,yes,medium,,yes,no,1780335558,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x3d74c782bcac5f4cf0bbe4970055217126971179fe430b662e4c8ad34d639f97,0,,
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,20,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,20.0,20000000000000000000,yes,29039478036886324,0.029039478036886324,99.85480260981556,,3022602937460352930714714380,0,125016,101731074,1780335559,yes,high,,yes,no,1780335559,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x4c2880a159e2db2517a056e703195a2aa46a8522f6fc736be341dc57b4dd817e,0,,
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,100,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,100.0,100000000000000000000,yes,145140080446515224,0.14514008044651522,99.85485991955349,,3021409909252675429919031704,0,125008,101731074,1780335559,yes,high,,yes,no,1780335559,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xb660548e8ff4d5041aea443bcf3bb110c20bee8a644bcbed34241d5cbd24b0f0,0,,
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,500,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,500.0,500000000000000000000,yes,724269039854001630,0.7242690398540016,99.8551461920292,,3015442302109525730597667096,1,164704,101731074,1780335560,yes,high,,yes,no,1780335560,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x58cb778d5101ba9dc761275198676b63a7a450b0154060ec3d55a4281123d226,0,,
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,1000,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,1000.0,1000000000000000000000,yes,1444995845176320156,1.44499584517632,99.85550041548237,,3008250032539712673027579374,2,192011,101731074,1780335560,yes,medium,,yes,no,1780335560,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x1760ed65a218fac33ab38c2af62b2ec00fa319390ba20255e08d76652a47e028,0,,
20260601_173837,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,quoter_v2_staticcall,token1_to_token0,2000,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,2000.0,2000000000000000000000,yes,2876271111612613028,2.876271111612613,99.85618644441936,,2993836048460610657233061392,4,245520,101731074,1780335561,yes,medium,,yes,no,1780335561,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x87c6199485cd21cf61137240c2b473974d04526e2a10df240313832083d150eb,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.02916983577465928,29169835774659281,yes,19654647118022893591,13476.00807207662,0.0,,3038310442898105044721203002,1,93373,101731078,1780335561,yes,high,,yes,no,1780335561,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x007b268e92a9e4243b25a18f34dbd890726ceec47a55a92646f395a7a639345c,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.1458491788732964,145849178873296408,yes,97911894059146168656,67132.2902298992,0.0,,3049515546121133496659299740,2,123922,101731078,1780335561,yes,high,,yes,no,1780335561,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x2616fc1e8899c2f6039adcfbbc67ffbb86ad553596fdf05859d6e7ae9d724791,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.729245894366482,729245894366482043,yes,480735414874667416124,329611.3276662989,0.0,,3105466727369803479626970078,4,171241,101731078,1780335562,yes,high,,yes,no,1780335562,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x9bff3a022d06898362aab1c8b30b5135a316c1459636fc0c261ed460687474f0,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,1.458491788732964,1458491788732964086,yes,940328526289543971859,644726.6508825776,0.0,,3175008183119350168730203542,6,220610,101731078,1780335562,yes,medium,,yes,no,1780335562,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x2028073a3965bb581eab2d71515ab48217e0a742b1539efca7595684468ab17d,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x55d398326f99059fF775485246999027B3197955,USDT,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,2.916983577465928,2916983577465928172,yes,1801285160429638194778,1235032.7745036322,0.0,,3319466807214244302298879144,10,351620,101731078,1780335563,yes,medium,,yes,no,1780335563,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xd60d1f066f57bbee9ef5861f71268191632a4b5ad6906636de290b8b6a5d5569,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token1_to_token0,20,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,20.0,20000000000000000000,yes,29037828151353273,0.029037828151353272,99.85481085924323,,3032683992942811922293663097,1,93888,101731078,1780335563,yes,high,,yes,no,1780335563,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xdfb19619bb57b35ad079499dec5f03c9020f7902fe76bcd60cf79ad96cf8ebda,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token1_to_token0,100,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,100.0,100000000000000000000,yes,144651425881111418,0.1446514258811114,99.85534857411889,,3021452303798112561375781093,1,93898,101731078,1780335564,yes,high,,yes,no,1780335564,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xb4ac1017d150d6a14d454e034ed5af116d7a15e6b08bb495bf039a8a7ceee5e8,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token1_to_token0,500,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,500.0,500000000000000000000,yes,699179568079659216,0.6991795680796592,99.86016408638407,,2896191567421699518923342386,3,147954,101731078,1780335564,yes,high,,yes,no,1780335564,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x0ee2a45b5d71d578c680d8c80a74c608861fe6591dc5d6498d4e689402986ea6,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token1_to_token0,1000,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,1000.0,1000000000000000000000,yes,1342268956089558559,1.3422689560895587,99.86577310439104,,2817111529757120947624572081,4,172312,101731078,1780335564,yes,medium,,yes,no,1780335564,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x18f1a28f5c82ea2e6364ca00a1f11ca68b7db68285092340f44bffc2cb45d30a,0,,
20260601_173837,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,quoter_v2_staticcall,token1_to_token0,2000,0x55d398326f99059fF775485246999027B3197955,USDT,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,2000.0,2000000000000000000000,yes,2530271244776164471,2.5302712447761646,99.87348643776119,,2673985710054215184151680218,7,244478,101731078,1780335565,yes,medium,,yes,no,1780335565,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xb21a1a3cd8678a09aea40b7dd82c5664a4b9fd356c447899d9a361e5fbcd9ef4,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.02916983577465928,29169835774659281,yes,19980101387675520025,13699.15246834049,0.0,,3027095250537381088960004161,1,99445,101731083,1780335565,yes,high,,yes,no,1780335565,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x15718146959908d13b92dbbdd5e0a4a9d5c67e3172b18322a4163f98098103f0,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.1458491788732964,145849178873296408,yes,99900190458231350407,68495.54535032224,0.0,,3027102012614121356647534486,1,99445,101731083,1780335566,yes,high,,yes,no,1780335566,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xa80bc3a2075c263ba5e992ac8b94002f2c5c9205cd43144c99cb6ea34402394f,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,0.729245894366482,729245894366482043,yes,499497706215142776070,342475.501112743,0.0,,3027121684783007715935970644,1,99445,101731083,1780335566,yes,high,,yes,no,1780335566,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x4b8030dff62d54c277fbc9687d557d48dc7ec1dada169f6e650d091dd65d5c22,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,1.458491788732964,1458491788732964086,yes,998987297358909432699,684945.4382096727,0.0,,3027146274994115665046515843,1,99445,101731083,1780335567,yes,medium,,yes,no,1780335567,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xc2b02c3b3aa4fb70e62f977a645dac2ef4f02d6bd45f0ceb1e29053ec8030802,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,18,slot0_pool_anchor:0x1401ff943D08a7E098328C1d3a9d388923B115D2:WBNB/USDT | slot0_pool_anchor:0x172fcD41E0913e95784454622d1c3724f546f849:WBNB/USDT | slot0_pool_anchor:0x18C5aFFA481e7EDbF37405AdE553827d6387899f:WBNB/USDC | slot0_pool_anchor:0x36696169C63e42cd08ce11f5deeBbCeBae652050:WBNB/USDT | slot0_pool_anchor:0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06:WBNB/USDT | slot0_pool_anchor:0x81A9b5F18179cE2bf8f001b8a634Db80771F1824:WBNB/USDC | slot0_pool_anchor:0xc721dECCD986D54B39e8c29428A1f06155c3671e:WBNB/USDC | slot0_pool_anchor:0xf2688Fb5B81049DFB7703aDa5e770543770612C4:WBNB/USDC,685.6397874332431,2.916983577465928,2916983577465928172,yes,1997562507570986913518,1369608.3330755876,0.0,,3027483089238445536325621625,1,99493,101731083,1780335567,yes,medium,,yes,no,1780335567,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x4880aec58e251510024aeedc0ae26fd337a81ad275b388774456e3a6b8233a1d,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token1_to_token0,20,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,20.0,20000000000000000000,yes,29198627669156260,0.02919862766915626,99.85400686165421,,3027383580766622924311670233,1,99924,101731083,1780335567,yes,high,,yes,no,1780335567,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x11b2985f3ddf8ed911c1dd2d3ebcae7353d145a5206d5f591e59449d16298524,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token1_to_token0,100,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,100.0,100000000000000000000,yes,145992948405650761,0.14599294840565077,99.85400705159435,,3027379642077181504254935091,1,123502,101731083,1780335568,yes,high,,yes,no,1780335568,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0xdef64914046b49908ec8b1d53745e92d786f49346b5428adc0a5e1dfab483322,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token1_to_token0,500,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,500.0,500000000000000000000,yes,729959993557640018,0.72995999355764,99.85400800128848,,3027359948747512644669274950,1,165800,101731083,1780335568,yes,high,,yes,no,1780335568,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x94f7671c05ebb7e646d207dfbbecb175dabbb7ba25f3fa608045f13eb229e6e8,0,,
20260601_173837,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,quoter_v2_staticcall,token1_to_token0,1000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,USDC,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB,18,stable_anchor,1.0,1000.0,1000000000000000000000,yes,1459908116093267060,1.459908116093267,99.85400918839068,,3027335332419472195882668434,1,165800,101731083,1780335569,yes,medium,,yes,no,1780335569,"quoteExactInputSingle((address,address,uint256,uint24,uint160))",0xc6a5026a,0x16da2a7e4a0ceaa4de50533ecbb07a9c1509066fa37ad15177606d9640e9173d,0,,
