pool_id,token_pair,fee_tier_raw,notional_usd,hold_window,scenario,fee_proxy_usd,fixed_cost_usd,il_lvr_proxy_usd,net_ev_proxy_usd,net_ev_proxy_pct,capacity_ok,data_sufficient,confidence
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,30m,optimistic,0.0,0.01902650410697332,0.0,-0.017123853696275986,-0.017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,30m,realistic,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.01902650410697332,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,30m,conservative,0.0,0.01902650410697332,0.0,-0.02092915451767065,-0.02092915451767065,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,30m,zero_il_lvr,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.0038053008213946634,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,30m,optimistic,0.0,0.01902650410697332,0.0,-0.017123853696275986,-0.003424770739255197,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,30m,realistic,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.0038053008213946634,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,30m,conservative,0.0,0.01902650410697332,0.0,-0.02092915451767065,-0.00418583090353413,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,30m,zero_il_lvr,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.0019026504106973317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,30m,optimistic,0.0,0.01902650410697332,0.0,-0.017123853696275986,-0.0017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,30m,realistic,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.0019026504106973317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,30m,conservative,0.0,0.01902650410697332,0.0,-0.02092915451767065,-0.002092915451767065,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,30m,zero_il_lvr,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.0009513252053486658,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,30m,optimistic,0.0,0.01902650410697332,0.0,-0.017123853696275986,-0.0008561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,30m,realistic,0.0,0.01902650410697332,0.0,-0.01902650410697332,-0.0009513252053486658,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,30m,conservative,0.0,0.01902650410697332,0.0,-0.02092915451767065,-0.0010464577258835325,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,1h,zero_il_lvr,0.0,0.01902650410697332,0.0008333333333333334,-0.01902650410697332,-0.0951325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,1h,optimistic,0.0,0.01902650410697332,0.0008333333333333334,-0.017123853696275986,-0.08561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,1h,realistic,0.0,0.01902650410697332,0.0008333333333333334,-0.01985983744030665,-0.09929918720153325,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,1h,conservative,0.0,0.01902650410697332,0.0008333333333333334,-0.021762487851003983,-0.10881243925501992,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,1h,zero_il_lvr,0.0,0.01902650410697332,0.004166666666666667,-0.01902650410697332,-0.01902650410697332,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,1h,optimistic,0.0,0.01902650410697332,0.004166666666666667,-0.017123853696275986,-0.017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,1h,realistic,0.0,0.01902650410697332,0.004166666666666667,-0.023193170773639984,-0.023193170773639984,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,1h,conservative,0.0,0.01902650410697332,0.004166666666666667,-0.025095821184337317,-0.025095821184337317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,1h,zero_il_lvr,0.0,0.01902650410697332,0.020833333333333332,-0.01902650410697332,-0.0038053008213946634,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,1h,optimistic,0.0,0.01902650410697332,0.020833333333333332,-0.017123853696275986,-0.003424770739255197,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,1h,realistic,0.0,0.01902650410697332,0.020833333333333332,-0.03985983744030665,-0.00797196748806133,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,1h,conservative,0.0,0.01902650410697332,0.020833333333333332,-0.041762487851003983,-0.008352497570200797,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,1h,zero_il_lvr,0.0,0.01902650410697332,0.041666666666666664,-0.01902650410697332,-0.0019026504106973317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,1h,optimistic,0.0,0.01902650410697332,0.041666666666666664,-0.017123853696275986,-0.0017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,1h,realistic,0.0,0.01902650410697332,0.041666666666666664,-0.06069317077363998,-0.006069317077363998,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,1h,conservative,0.0,0.01902650410697332,0.041666666666666664,-0.06259582118433732,-0.006259582118433732,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,1h,zero_il_lvr,0.0,0.01902650410697332,0.08333333333333333,-0.01902650410697332,-0.0009513252053486658,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,1h,optimistic,0.0,0.01902650410697332,0.08333333333333333,-0.017123853696275986,-0.0008561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,1h,realistic,0.0,0.01902650410697332,0.08333333333333333,-0.10235983744030665,-0.005117991872015332,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,1h,conservative,0.0,0.01902650410697332,0.08333333333333333,-0.10426248785100398,-0.0052131243925501985,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,2h,zero_il_lvr,0.0,0.01902650410697332,0.0016666666666666668,-0.01902650410697332,-0.0951325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,2h,optimistic,0.0,0.01902650410697332,0.0016666666666666668,-0.017123853696275986,-0.08561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,2h,realistic,0.0,0.01902650410697332,0.0016666666666666668,-0.020693170773639986,-0.10346585386819994,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,2h,conservative,0.0,0.01902650410697332,0.0016666666666666668,-0.02259582118433732,-0.1129791059216866,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,2h,zero_il_lvr,0.0,0.01902650410697332,0.008333333333333333,-0.01902650410697332,-0.01902650410697332,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,2h,optimistic,0.0,0.01902650410697332,0.008333333333333333,-0.017123853696275986,-0.017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,2h,realistic,0.0,0.01902650410697332,0.008333333333333333,-0.02735983744030665,-0.02735983744030665,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,2h,conservative,0.0,0.01902650410697332,0.008333333333333333,-0.029262487851003986,-0.029262487851003983,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,2h,zero_il_lvr,0.0,0.01902650410697332,0.041666666666666664,-0.01902650410697332,-0.0038053008213946634,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,2h,optimistic,0.0,0.01902650410697332,0.041666666666666664,-0.017123853696275986,-0.003424770739255197,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,2h,realistic,0.0,0.01902650410697332,0.041666666666666664,-0.06069317077363998,-0.012138634154727997,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,2h,conservative,0.0,0.01902650410697332,0.041666666666666664,-0.06259582118433732,-0.012519164236867464,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,2h,zero_il_lvr,0.0,0.01902650410697332,0.08333333333333333,-0.01902650410697332,-0.0019026504106973317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,2h,optimistic,0.0,0.01902650410697332,0.08333333333333333,-0.017123853696275986,-0.0017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,2h,realistic,0.0,0.01902650410697332,0.08333333333333333,-0.10235983744030665,-0.010235983744030664,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,2h,conservative,0.0,0.01902650410697332,0.08333333333333333,-0.10426248785100398,-0.010426248785100397,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,2h,zero_il_lvr,0.0,0.01902650410697332,0.16666666666666666,-0.01902650410697332,-0.0009513252053486658,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,2h,optimistic,0.0,0.01902650410697332,0.16666666666666666,-0.017123853696275986,-0.0008561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,2h,realistic,0.0,0.01902650410697332,0.16666666666666666,-0.18569317077363998,-0.009284658538682,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,2h,conservative,0.0,0.01902650410697332,0.16666666666666666,-0.18759582118433732,-0.009379791059216866,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,6h,zero_il_lvr,0.0,0.01902650410697332,0.005,-0.01902650410697332,-0.0951325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,6h,optimistic,0.0,0.01902650410697332,0.005,-0.017123853696275986,-0.08561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,6h,realistic,0.0,0.01902650410697332,0.005,-0.02402650410697332,-0.1201325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,6h,conservative,0.0,0.01902650410697332,0.005,-0.025929154517670652,-0.12964577258835325,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,6h,zero_il_lvr,0.0,0.01902650410697332,0.025000000000000005,-0.01902650410697332,-0.01902650410697332,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,6h,optimistic,0.0,0.01902650410697332,0.025000000000000005,-0.017123853696275986,-0.017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,6h,realistic,0.0,0.01902650410697332,0.025000000000000005,-0.04402650410697333,-0.04402650410697333,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,6h,conservative,0.0,0.01902650410697332,0.025000000000000005,-0.045929154517670656,-0.045929154517670656,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,6h,zero_il_lvr,0.0,0.01902650410697332,0.125,-0.01902650410697332,-0.0038053008213946634,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,6h,optimistic,0.0,0.01902650410697332,0.125,-0.017123853696275986,-0.003424770739255197,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,6h,realistic,0.0,0.01902650410697332,0.125,-0.14402650410697332,-0.028805300821394663,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,6h,conservative,0.0,0.01902650410697332,0.125,-0.14592915451767066,-0.02918583090353413,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,6h,zero_il_lvr,0.0,0.01902650410697332,0.25,-0.01902650410697332,-0.0019026504106973317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,6h,optimistic,0.0,0.01902650410697332,0.25,-0.017123853696275986,-0.0017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,6h,realistic,0.0,0.01902650410697332,0.25,-0.2690265041069733,-0.02690265041069733,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,6h,conservative,0.0,0.01902650410697332,0.25,-0.27092915451767063,-0.027092915451767063,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,6h,zero_il_lvr,0.0,0.01902650410697332,0.5,-0.01902650410697332,-0.0009513252053486658,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,6h,optimistic,0.0,0.01902650410697332,0.5,-0.017123853696275986,-0.0008561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,6h,realistic,0.0,0.01902650410697332,0.5,-0.5190265041069733,-0.025951325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,6h,conservative,0.0,0.01902650410697332,0.5,-0.5209291545176706,-0.026046457725883532,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,24h,zero_il_lvr,0.0,0.01902650410697332,0.02,-0.01902650410697332,-0.0951325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,24h,optimistic,0.0,0.01902650410697332,0.02,-0.017123853696275986,-0.08561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,24h,realistic,0.0,0.01902650410697332,0.02,-0.03902650410697332,-0.1951325205348666,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,20,24h,conservative,0.0,0.01902650410697332,0.02,-0.04092915451767065,-0.2046457725883533,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,24h,zero_il_lvr,0.0,0.01902650410697332,0.10000000000000002,-0.01902650410697332,-0.01902650410697332,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,24h,optimistic,0.0,0.01902650410697332,0.10000000000000002,-0.017123853696275986,-0.017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,24h,realistic,0.0,0.01902650410697332,0.10000000000000002,-0.11902650410697334,-0.11902650410697334,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,100,24h,conservative,0.0,0.01902650410697332,0.10000000000000002,-0.12092915451767067,-0.12092915451767067,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,24h,zero_il_lvr,0.0,0.01902650410697332,0.5,-0.01902650410697332,-0.0038053008213946634,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,24h,optimistic,0.0,0.01902650410697332,0.5,-0.017123853696275986,-0.003424770739255197,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,24h,realistic,0.0,0.01902650410697332,0.5,-0.5190265041069733,-0.10380530082139466,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,500,24h,conservative,0.0,0.01902650410697332,0.5,-0.5209291545176706,-0.10418583090353413,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,24h,zero_il_lvr,0.0,0.01902650410697332,1.0,-0.01902650410697332,-0.0019026504106973317,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,24h,optimistic,0.0,0.01902650410697332,1.0,-0.017123853696275986,-0.0017123853696275986,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,24h,realistic,0.0,0.01902650410697332,1.0,-1.0190265041069733,-0.10190265041069733,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,1000,24h,conservative,0.0,0.01902650410697332,1.0,-1.0209291545176706,-0.10209291545176706,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,24h,zero_il_lvr,0.0,0.01902650410697332,2.0,-0.01902650410697332,-0.0009513252053486658,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,24h,optimistic,0.0,0.01902650410697332,2.0,-0.017123853696275986,-0.0008561926848137993,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,24h,realistic,0.0,0.01902650410697332,2.0,-2.0190265041069733,-0.10095132520534866,yes,yes,high
0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,500,2000,24h,conservative,0.0,0.01902650410697332,2.0,-2.020929154517671,-0.10104645772588353,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,15m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.09513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,15m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.08561926849360235,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,15m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.09513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,15m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.10464577260329176,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,15m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.01902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,15m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.01712385369872047,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,15m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.01902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,15m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.02092915452065835,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,15m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.003805300821937882,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,15m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.003424770739744094,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,15m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.003805300821937882,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,15m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.00418583090413167,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,15m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.001902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,15m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.001712385369872047,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,15m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.001902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,15m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.002092915452065835,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,15m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.0009513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,15m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.0008561926849360235,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,15m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.0009513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,15m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.0010464577260329176,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,30m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.09513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,30m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.08561926849360235,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,30m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.09513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,30m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.10464577260329176,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,30m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.01902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,30m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.01712385369872047,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,30m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.01902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,30m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.02092915452065835,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,30m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.003805300821937882,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,30m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.003424770739744094,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,30m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.003805300821937882,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,500,30m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.00418583090413167,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,30m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.001902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,30m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.001712385369872047,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,30m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.001902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,1000,30m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.002092915452065835,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,30m,zero_il_lvr,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.0009513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,30m,optimistic,0.0,0.01902650410968941,0.0,-0.01712385369872047,-0.0008561926849360235,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,30m,realistic,0.0,0.01902650410968941,0.0,-0.01902650410968941,-0.0009513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,2000,30m,conservative,0.0,0.01902650410968941,0.0,-0.02092915452065835,-0.0010464577260329176,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,1h,zero_il_lvr,0.0,0.01902650410968941,0.0008333333333333334,-0.01902650410968941,-0.09513252054844705,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,1h,optimistic,0.0,0.01902650410968941,0.0008333333333333334,-0.01712385369872047,-0.08561926849360235,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,1h,realistic,0.0,0.01902650410968941,0.0008333333333333334,-0.01985983744302274,-0.0992991872151137,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,20,1h,conservative,0.0,0.01902650410968941,0.0008333333333333334,-0.021762487853991683,-0.10881243926995843,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,1h,zero_il_lvr,0.0,0.01902650410968941,0.004166666666666667,-0.01902650410968941,-0.01902650410968941,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,1h,optimistic,0.0,0.01902650410968941,0.004166666666666667,-0.01712385369872047,-0.01712385369872047,yes,yes,high
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2500,100,1h,realistic,0.0,0.01902650410968941,0.004166666666666667,-0.023193170776356076,-0.023193170776356076,yes,yes,high
