pool_id,token_pair,notional_usd,scenario,gas_price_gwei,gas_price_usd,quote_gas_units,quote_gas_usd,add_gas_units,remove_gas_units,collect_gas_units,approval_gas_units,entry_conversion_cost_usd,exit_conversion_cost_usd,collect_cost_usd,approval_cost_usd,total_fixed_cost_usd,proportional_slippage_cost_usd,future_probe_only_component_count,cost_model_ready,cost_confidence
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,500,diagnostic_low,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278806576,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,1000,diagnostic_low,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278806576,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2000,diagnostic_low,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278806576,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,20,realistic_mid,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410968941,0.0,4,yes,medium
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,100,realistic_mid,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410968941,0.0,4,yes,medium
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,500,realistic_mid,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410968941,0.0,4,yes,medium
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,1000,realistic_mid,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410968941,0.0,4,yes,medium
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2000,realistic_mid,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410968941,0.0,4,yes,medium
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,20,conservative_high,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.02451162240915536,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,100,conservative_high,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.02451162240915536,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,500,conservative_high,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.02451162240915536,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,1000,conservative_high,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.02451162240915536,0.0,4,yes,low
0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,2000,conservative_high,0.05,3.428198937166216e-08,245520.0,8.416914030530492e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.02451162240915536,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,20,diagnostic_low,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278770855,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,100,diagnostic_low,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278770855,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,500,diagnostic_low,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278770855,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,1000,diagnostic_low,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278770855,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,2000,diagnostic_low,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,180000,150000,70000,45000,0.0061707580868991885,0.005142298405749324,0.002399739256016351,0.0015426895217247971,0.015255485278770855,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,20,realistic_mid,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410965369,0.0,4,yes,medium
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,100,realistic_mid,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410965369,0.0,4,yes,medium
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,500,realistic_mid,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410965369,0.0,4,yes,medium
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,1000,realistic_mid,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410965369,0.0,4,yes,medium
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,2000,realistic_mid,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,220000,190000,95000,50000,0.007542037661765675,0.00651357798061581,0.003256788990307905,0.0017140994685831078,0.01902650410965369,0.0,4,yes,medium
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,20,conservative_high,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.024511622409119638,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,100,conservative_high,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.024511622409119638,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,500,conservative_high,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.024511622409119638,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,1000,conservative_high,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.024511622409119638,0.0,4,yes,low
0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,2000,conservative_high,0.05,3.428198937166216e-08,244478.0,8.381192197605221e-12,280000,240000,130000,65000,0.009598957024065404,0.008227677449198919,0.00445665861831608,0.00222832930915804,0.024511622409119638,0.0,4,yes,low
