dedup_key,pool_id,token_pair,strategy_epoch,first_trace_time,source_trace_count,selected_count,intent_open_count,reuse_count,open_new_count,position_id,entry_notional_source,entry_notional_usd,entry_notional_confidence,entry_value_trusted,missing_reason,valid_entry
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494423,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779922840,60,60,60,60,0,shadow-pos-51c39791282bf2bef61d239f,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494423,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779922840,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494424,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779926440,60,60,60,60,0,shadow-pos-51c39791282bf2bef61d239f,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494424,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779926440,60,60,60,59,1,shadow-pos-f351eacd1026394eb43c0256,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494424,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779926440,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494424,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779926440,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494425,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779930040,60,60,60,60,0,shadow-pos-51c39791282bf2bef61d239f,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494425,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779930040,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494425,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779930040,60,60,60,60,0,shadow-pos-8f9836ae6966a61a6288d2a2,joined_position_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494425,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779930040,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494426,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779933640,60,60,60,59,1,shadow-pos-8f9836ae6966a61a6288d2a2,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494426,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779933640,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494426,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779933640,60,60,60,60,0,shadow-pos-51c39791282bf2bef61d239f,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494426,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779933640,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494427,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779937240,60,60,60,60,0,shadow-pos-bfb083f3f299d2cc364bb670,joined_position_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494427,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779937240,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494427,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779937240,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494427,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779937240,60,60,60,59,1,shadow-pos-51c39791282bf2bef61d239f,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494428,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779940840,60,60,60,59,1,shadow-pos-bfb083f3f299d2cc364bb670,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494428,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779940840,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494428,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779940840,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,joined_position_amount_usd,1000.0,high,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494428,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779940840,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494429,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779944439,60,60,60,60,0,shadow-pos-a9609471ef561a451a283682,joined_position_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494429,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779944439,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494429,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779944439,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494429,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779944439,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494430,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779948039,60,60,60,59,1,shadow-pos-a9609471ef561a451a283682,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494430,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779948039,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494430,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779948039,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494430,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779948039,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494431,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779951640,60,60,60,60,0,shadow-pos-536a8a53d04259debe56dd29,joined_position_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494431,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779951640,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494431,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779951640,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494431,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779951640,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494432,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779955240,60,60,60,59,1,shadow-pos-536a8a53d04259debe56dd29,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494432,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779955240,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494432,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779955240,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494432,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779955240,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494433,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779958840,60,60,60,60,0,shadow-pos-ce389e7376c6f270f123c06e,joined_position_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494433,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779958840,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494433,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779958840,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494433,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779958840,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494434,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779962440,60,60,60,59,1,shadow-pos-ce389e7376c6f270f123c06e,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494434,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779962440,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494434,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779962440,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494434,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779962440,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494435,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779966041,60,60,60,60,0,shadow-pos-e3d5a3ea738b576db7bcbbe8,joined_position_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494435,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779966041,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494435,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779966041,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494435,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779966041,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494436,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779969640,60,60,60,59,1,shadow-pos-e3d5a3ea738b576db7bcbbe8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494436,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779969640,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494436,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779969640,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494436,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779969640,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494437,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779973240,60,60,60,60,0,shadow-pos-9da32edaa95fe2e43f1ba1a7,joined_position_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494437,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779973240,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494437,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779973240,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494437,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779973240,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494438,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779976841,60,60,60,60,0,shadow-pos-9da32edaa95fe2e43f1ba1a7,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494438,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779976841,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494438,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779976841,60,60,60,60,0,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494438,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779976841,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494439,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779980445,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494439,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779980445,60,60,60,59,1,shadow-pos-cb236283d2c1329a64fe1c1e,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494439,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779980445,60,60,60,60,0,shadow-pos-9da32edaa95fe2e43f1ba1a7,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494439,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779980445,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494440,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779984040,60,60,60,60,0,shadow-pos-9da32edaa95fe2e43f1ba1a7,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494440,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779984040,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494440,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779984040,60,60,60,60,0,shadow-pos-b60682a65fc987e4cafc2c35,joined_position_amount_usd,1000.0,high,yes,,yes
