pool,pool_name,size_usd,range_pct,hold_hours,hedge_ratio,funding_apr_pct,perp_fee_pct,fee_per_dollar_per_day,lp_fee_usd,il_estimate_usd,hedge_notional_usd,hedge_funding_cost_usd,hedge_trading_fee_usd,residual_delta_risk_usd,gas_cycle_usd,rebalance_cost_usd,net_pnl_unhedged_usd,net_pnl_hedged_usd,signal_noise_unhedged,signal_noise_hedged,recommendation
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,-20,0.020000,0.011988,0.499489,0.046667,750.000000,0.017123,0.150000,2.041241,0.079500,0.079500,0.373323,-1.914542,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,-20,0.050000,0.011988,0.499489,0.046667,750.000000,0.017123,0.375000,2.041241,0.079500,0.079500,0.373323,-2.139542,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,-20,0.100000,0.011988,0.499489,0.046667,750.000000,0.017123,0.750000,2.041241,0.079500,0.079500,0.373323,-2.514542,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,-5,0.020000,0.011988,0.499489,0.046667,750.000000,0.004281,0.150000,2.041241,0.079500,0.079500,0.373323,-1.901700,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,-5,0.050000,0.011988,0.499489,0.046667,750.000000,0.004281,0.375000,2.041241,0.079500,0.079500,0.373323,-2.126700,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,-5,0.100000,0.011988,0.499489,0.046667,750.000000,0.004281,0.750000,2.041241,0.079500,0.079500,0.373323,-2.501700,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,0,0.020000,0.011988,0.499489,0.046667,750.000000,-0.000000,0.150000,2.041241,0.079500,0.079500,0.373323,-1.897419,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,0,0.050000,0.011988,0.499489,0.046667,750.000000,-0.000000,0.375000,2.041241,0.079500,0.079500,0.373323,-2.122419,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,0,0.100000,0.011988,0.499489,0.046667,750.000000,-0.000000,0.750000,2.041241,0.079500,0.079500,0.373323,-2.497419,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,5,0.020000,0.011988,0.499489,0.046667,750.000000,-0.004281,0.150000,2.041241,0.079500,0.079500,0.373323,-1.893138,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,5,0.050000,0.011988,0.499489,0.046667,750.000000,-0.004281,0.375000,2.041241,0.079500,0.079500,0.373323,-2.118138,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,5,0.100000,0.011988,0.499489,0.046667,750.000000,-0.004281,0.750000,2.041241,0.079500,0.079500,0.373323,-2.493138,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,20,0.020000,0.011988,0.499489,0.046667,750.000000,-0.017123,0.150000,2.041241,0.079500,0.079500,0.373323,-1.880296,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,20,0.050000,0.011988,0.499489,0.046667,750.000000,-0.017123,0.375000,2.041241,0.079500,0.079500,0.373323,-2.105296,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,1,0.750000,20,0.100000,0.011988,0.499489,0.046667,750.000000,-0.017123,0.750000,2.041241,0.079500,0.079500,0.373323,-2.480296,19.406679,0.433757,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,-20,0.020000,0.011988,2.996935,0.280000,500.000000,0.068493,0.100000,10.000000,0.079500,0.079500,2.637435,-7.610558,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,-20,0.050000,0.011988,2.996935,0.280000,500.000000,0.068493,0.250000,10.000000,0.079500,0.079500,2.637435,-7.760558,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,-20,0.100000,0.011988,2.996935,0.280000,500.000000,0.068493,0.500000,10.000000,0.079500,0.079500,2.637435,-8.010558,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,-5,0.020000,0.011988,2.996935,0.280000,500.000000,0.017123,0.100000,10.000000,0.079500,0.079500,2.637435,-7.559188,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,-5,0.050000,0.011988,2.996935,0.280000,500.000000,0.017123,0.250000,10.000000,0.079500,0.079500,2.637435,-7.709188,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,-5,0.100000,0.011988,2.996935,0.280000,500.000000,0.017123,0.500000,10.000000,0.079500,0.079500,2.637435,-7.959188,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,0,0.020000,0.011988,2.996935,0.280000,500.000000,-0.000000,0.100000,10.000000,0.079500,0.079500,2.637435,-7.542065,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,0,0.050000,0.011988,2.996935,0.280000,500.000000,-0.000000,0.250000,10.000000,0.079500,0.079500,2.637435,-7.692065,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,0,0.100000,0.011988,2.996935,0.280000,500.000000,-0.000000,0.500000,10.000000,0.079500,0.079500,2.637435,-7.942065,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,5,0.020000,0.011988,2.996935,0.280000,500.000000,-0.017123,0.100000,10.000000,0.079500,0.079500,2.637435,-7.524942,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,5,0.050000,0.011988,2.996935,0.280000,500.000000,-0.017123,0.250000,10.000000,0.079500,0.079500,2.637435,-7.674942,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,5,0.100000,0.011988,2.996935,0.280000,500.000000,-0.017123,0.500000,10.000000,0.079500,0.079500,2.637435,-7.924942,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,20,0.020000,0.011988,2.996935,0.280000,500.000000,-0.068493,0.100000,10.000000,0.079500,0.079500,2.637435,-7.473572,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,20,0.050000,0.011988,2.996935,0.280000,500.000000,-0.068493,0.250000,10.000000,0.079500,0.079500,2.637435,-7.623572,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.500000,20,0.100000,0.011988,2.996935,0.280000,500.000000,-0.068493,0.500000,10.000000,0.079500,0.079500,2.637435,-7.873572,19.406679,0.528587,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,-20,0.020000,0.011988,2.996935,0.280000,750.000000,0.102740,0.150000,5.000000,0.079500,0.079500,2.637435,-2.694805,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,-20,0.050000,0.011988,2.996935,0.280000,750.000000,0.102740,0.375000,5.000000,0.079500,0.079500,2.637435,-2.919805,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,-20,0.100000,0.011988,2.996935,0.280000,750.000000,0.102740,0.750000,5.000000,0.079500,0.079500,2.637435,-3.294805,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,-5,0.020000,0.011988,2.996935,0.280000,750.000000,0.025685,0.150000,5.000000,0.079500,0.079500,2.637435,-2.617750,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,-5,0.050000,0.011988,2.996935,0.280000,750.000000,0.025685,0.375000,5.000000,0.079500,0.079500,2.637435,-2.842750,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,-5,0.100000,0.011988,2.996935,0.280000,750.000000,0.025685,0.750000,5.000000,0.079500,0.079500,2.637435,-3.217750,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,0,0.020000,0.011988,2.996935,0.280000,750.000000,-0.000000,0.150000,5.000000,0.079500,0.079500,2.637435,-2.592065,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,0,0.050000,0.011988,2.996935,0.280000,750.000000,-0.000000,0.375000,5.000000,0.079500,0.079500,2.637435,-2.817065,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,0,0.100000,0.011988,2.996935,0.280000,750.000000,-0.000000,0.750000,5.000000,0.079500,0.079500,2.637435,-3.192065,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,5,0.020000,0.011988,2.996935,0.280000,750.000000,-0.025685,0.150000,5.000000,0.079500,0.079500,2.637435,-2.566380,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,5,0.050000,0.011988,2.996935,0.280000,750.000000,-0.025685,0.375000,5.000000,0.079500,0.079500,2.637435,-2.791380,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,5,0.100000,0.011988,2.996935,0.280000,750.000000,-0.025685,0.750000,5.000000,0.079500,0.079500,2.637435,-3.166380,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,20,0.020000,0.011988,2.996935,0.280000,750.000000,-0.102740,0.150000,5.000000,0.079500,0.079500,2.637435,-2.489325,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,20,0.050000,0.011988,2.996935,0.280000,750.000000,-0.102740,0.375000,5.000000,0.079500,0.079500,2.637435,-2.714325,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,6,0.750000,20,0.100000,0.011988,2.996935,0.280000,750.000000,-0.102740,0.750000,5.000000,0.079500,0.079500,2.637435,-3.089325,19.406679,1.029142,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,-20,0.020000,0.011388,11.388353,1.120000,500.000000,0.273973,0.100000,20.000000,0.079500,0.079500,10.188853,-10.264620,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,-20,0.050000,0.011388,11.388353,1.120000,500.000000,0.273973,0.250000,20.000000,0.079500,0.079500,10.188853,-10.414620,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,-20,0.100000,0.011388,11.388353,1.120000,500.000000,0.273973,0.500000,20.000000,0.079500,0.079500,10.188853,-10.664620,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,-5,0.020000,0.011388,11.388353,1.120000,500.000000,0.068493,0.100000,20.000000,0.079500,0.079500,10.188853,-10.059140,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,-5,0.050000,0.011388,11.388353,1.120000,500.000000,0.068493,0.250000,20.000000,0.079500,0.079500,10.188853,-10.209140,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,-5,0.100000,0.011388,11.388353,1.120000,500.000000,0.068493,0.500000,20.000000,0.079500,0.079500,10.188853,-10.459140,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,0,0.020000,0.011388,11.388353,1.120000,500.000000,-0.000000,0.100000,20.000000,0.079500,0.079500,10.188853,-9.990647,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,0,0.050000,0.011388,11.388353,1.120000,500.000000,-0.000000,0.250000,20.000000,0.079500,0.079500,10.188853,-10.140647,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,0,0.100000,0.011388,11.388353,1.120000,500.000000,-0.000000,0.500000,20.000000,0.079500,0.079500,10.188853,-10.390647,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,5,0.020000,0.011388,11.388353,1.120000,500.000000,-0.068493,0.100000,20.000000,0.079500,0.079500,10.188853,-9.922154,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,5,0.050000,0.011388,11.388353,1.120000,500.000000,-0.068493,0.250000,20.000000,0.079500,0.079500,10.188853,-10.072154,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,5,0.100000,0.011388,11.388353,1.120000,500.000000,-0.068493,0.500000,20.000000,0.079500,0.079500,10.188853,-10.322154,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,20,0.020000,0.011388,11.388353,1.120000,500.000000,-0.273973,0.100000,20.000000,0.079500,0.079500,10.188853,-9.716674,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,20,0.050000,0.011388,11.388353,1.120000,500.000000,-0.273973,0.250000,20.000000,0.079500,0.079500,10.188853,-9.866674,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.500000,20,0.100000,0.011388,11.388353,1.120000,500.000000,-0.273973,0.500000,20.000000,0.079500,0.079500,10.188853,-10.116674,18.336345,0.972382,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,-20,0.020000,0.011388,11.388353,1.120000,750.000000,0.410959,0.150000,10.000000,0.079500,0.079500,10.188853,-0.451606,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,-20,0.050000,0.011388,11.388353,1.120000,750.000000,0.410959,0.375000,10.000000,0.079500,0.079500,10.188853,-0.676606,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,-20,0.100000,0.011388,11.388353,1.120000,750.000000,0.410959,0.750000,10.000000,0.079500,0.079500,10.188853,-1.051606,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,-5,0.020000,0.011388,11.388353,1.120000,750.000000,0.102740,0.150000,10.000000,0.079500,0.079500,10.188853,-0.143387,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,-5,0.050000,0.011388,11.388353,1.120000,750.000000,0.102740,0.375000,10.000000,0.079500,0.079500,10.188853,-0.368387,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,-5,0.100000,0.011388,11.388353,1.120000,750.000000,0.102740,0.750000,10.000000,0.079500,0.079500,10.188853,-0.743387,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,0,0.020000,0.011388,11.388353,1.120000,750.000000,-0.000000,0.150000,10.000000,0.079500,0.079500,10.188853,-0.040647,18.336345,1.846826,NEED_MORE_DATA
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,0,0.050000,0.011388,11.388353,1.120000,750.000000,-0.000000,0.375000,10.000000,0.079500,0.079500,10.188853,-0.265647,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,0,0.100000,0.011388,11.388353,1.120000,750.000000,-0.000000,0.750000,10.000000,0.079500,0.079500,10.188853,-0.640647,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,5,0.020000,0.011388,11.388353,1.120000,750.000000,-0.102740,0.150000,10.000000,0.079500,0.079500,10.188853,0.062093,18.336345,1.846826,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,5,0.050000,0.011388,11.388353,1.120000,750.000000,-0.102740,0.375000,10.000000,0.079500,0.079500,10.188853,-0.162907,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,5,0.100000,0.011388,11.388353,1.120000,750.000000,-0.102740,0.750000,10.000000,0.079500,0.079500,10.188853,-0.537907,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,20,0.020000,0.011388,11.388353,1.120000,750.000000,-0.410959,0.150000,10.000000,0.079500,0.079500,10.188853,0.370312,18.336345,1.846826,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,20,0.050000,0.011388,11.388353,1.120000,750.000000,-0.410959,0.375000,10.000000,0.079500,0.079500,10.188853,0.145312,18.336345,1.846826,GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,24,0.750000,20,0.100000,0.011388,11.388353,1.120000,750.000000,-0.410959,0.750000,10.000000,0.079500,0.079500,10.188853,-0.229688,18.336345,1.846826,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,-20,0.020000,0.006575,19.725206,3.360000,500.000000,0.821918,0.100000,34.641016,0.079500,0.238500,16.285706,-19.515728,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,-20,0.050000,0.006575,19.725206,3.360000,500.000000,0.821918,0.250000,34.641016,0.079500,0.238500,16.285706,-19.665728,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,-20,0.100000,0.006575,19.725206,3.360000,500.000000,0.821918,0.500000,34.641016,0.079500,0.238500,16.285706,-19.915728,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,-5,0.020000,0.006575,19.725206,3.360000,500.000000,0.205479,0.100000,34.641016,0.079500,0.238500,16.285706,-18.899290,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,-5,0.050000,0.006575,19.725206,3.360000,500.000000,0.205479,0.250000,34.641016,0.079500,0.238500,16.285706,-19.049290,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,-5,0.100000,0.006575,19.725206,3.360000,500.000000,0.205479,0.500000,34.641016,0.079500,0.238500,16.285706,-19.299290,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,0,0.020000,0.006575,19.725206,3.360000,500.000000,-0.000000,0.100000,34.641016,0.079500,0.238500,16.285706,-18.693810,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,0,0.050000,0.006575,19.725206,3.360000,500.000000,-0.000000,0.250000,34.641016,0.079500,0.238500,16.285706,-18.843810,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,0,0.100000,0.006575,19.725206,3.360000,500.000000,-0.000000,0.500000,34.641016,0.079500,0.238500,16.285706,-19.093810,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,5,0.020000,0.006575,19.725206,3.360000,500.000000,-0.205479,0.100000,34.641016,0.079500,0.238500,16.285706,-18.488331,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,5,0.050000,0.006575,19.725206,3.360000,500.000000,-0.205479,0.250000,34.641016,0.079500,0.238500,16.285706,-18.638331,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,5,0.100000,0.006575,19.725206,3.360000,500.000000,-0.205479,0.500000,34.641016,0.079500,0.238500,16.285706,-18.888331,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,20,0.020000,0.006575,19.725206,3.360000,500.000000,-0.821918,0.100000,34.641016,0.079500,0.238500,16.285706,-17.871892,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,20,0.050000,0.006575,19.725206,3.360000,500.000000,-0.821918,0.250000,34.641016,0.079500,0.238500,16.285706,-18.021892,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.500000,20,0.100000,0.006575,19.725206,3.360000,500.000000,-0.821918,0.500000,34.641016,0.079500,0.238500,16.285706,-18.271892,9.741194,0.861304,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.750000,-20,0.020000,0.006575,19.725206,3.360000,750.000000,1.232877,0.150000,17.320508,0.079500,0.238500,16.285706,-2.656179,9.741194,1.582670,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.750000,-20,0.050000,0.006575,19.725206,3.360000,750.000000,1.232877,0.375000,17.320508,0.079500,0.238500,16.285706,-2.881179,9.741194,1.582670,NO_GO
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,Aerodrome Slipstream WETH/USDC 0.05%,1000,2,72,0.750000,-20,0.100000,0.006575,19.725206,3.360000,750.000000,1.232877,0.750000,17.320508,0.079500,0.238500,16.285706,-3.256179,9.741194,1.582670,NO_GO
