pool_address,protocol,name,token0_symbol,token1_symbol,reward_token,reward_apr_est,reward_usd_per_day_per_dollar,gauge_active,emission_continuity,reward_claim_gas_usd,reward_sell_liquidity,reward_token_risk,reward_data_unavailable,data_source_note
0x008e519cdd2af7ed9735c1f4b93c5a63b3d16a5b928f8ca40647936d50dcf19b,uniswap-v4-base,CELL / WETH 0.01%,CELL,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xf6acbb788005c1e59d80220e0d9d6880abeca617,curve-base,cbBTC / WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x85f1aa3a70fedd1c52705c15baed143e675cd626,aerodrome-slipstream,NOCK / USDC,NOCK,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x11626eb0aa21e677fedfde028106d96fb7dd63d6a4cd3fe1132dca752d998e2e,uniswap-v4-base,BRUNO / WETH 0.05%,BRUNO,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,aerodrome-slipstream,CHECK / USDC 0.25%,CHECK,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x1ca42c7219f0cb1b67927e26502320cb98f725bd,pancakeswap-v3-base,EURC / USDC 0.01%,EURC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xc6e7d8dcd10d1d569a101ec115564e85b2d7512902fc1710d6e62d0449a04942,uniswap-v4-base,Basey / WETH 0.01%,Basey,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xd364eb55e17700b54bd75feb3f14582ed7a29444,uniswap-v3-base,MAG7.ssi / USDC 0.3%,MAG7.ssi,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xb90fe999be6869af0afc557dccfbe169ea3403d6,aerodrome-slipstream,cbXRP / WETH 0.003%,cbXRP,WETH 0.003%,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x8bb9eaf3c5a906d20c4cc10ea2f73a3ac2d5d41a,aerodrome-slipstream,cbETH / cbBTC 0.05%,cbETH,cbBTC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x849f8ddea22d3488cb24b733e3245f127a3ffb13a0d935c70a6159ba92a546f6,uniswap-v4-base,CBIOS / WETH 0.01%,CBIOS,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x0ba69825c4c033e72309f6ac0bde0023b15cc97c,hydrex-integral,USDC / cbBTC 0.05%,USDC,cbBTC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4676505f75ef3cf95cf30d6e56134e39fe1f4c325ed29e52a5e28e350bee268c,uniswap,BASEMATE/WETH,BASEMATE,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x0fb597d6cfe5be0d5258a7f017599c2a4ece34c7,uniswap,PEPE/WETH,PEPE,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x16905890a1d02b6f824387419319bf4188b961b0,uniswap,BENJI/WETH,BENJI,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x06d7874037e622d6ef42294cf32eb259806cb1c6,uniswap,Base is for everyone/WETH,Base is for everyone,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x0150e3d89e161518c044ad191c4bdf6b40df6e83,aerodrome,cbMEGA/USDC,cbMEGA,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xbcd27a437ebe92555cee6b5bbeddac639a1b6fcb,alien-base,ALB/WETH,ALB,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xf65bb528ced09008603509c3fda43e1ccfddf935,sushiswap,TYBG/WETH,TYBG,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x39a72b1292aaed73b9b5633e14f88fe9a89f400b,uniswap,BTCB/WETH,BTCB,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xbfadeecc6ae215a0ff707ac2dcb01055c89a8ff003046e883bc5e554ee7465fd,uniswap,BaseShake/WETH,BaseShake,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xfdbaf04326acc24e3d1788333826b71e3291863a,uniswap,Fartcoin/WETH,Fartcoin,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xa6da283cf7d06b2279626e787c329d6acf7e2994,aerodrome,cbXRP/WETH,cbXRP,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x0ef3c117d6369a382bc24c05c9f2bae598b0208d,uniswap,Baseforever Token/USDC,Baseforever Token,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xf471d220f16cc9c3400b5bd97d728072a87b9c75,aerodrome,BET/USDC,BET,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x870f9783501f79f66eecb19fa97f4babf630b2a3,uniswap,BEATS/WETH,BEATS,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x38a1afb277d550485111311281a28cdfd04142d4b9df8e63e6f13c90b51af8fa,uniswap,USDP/WETH,USDP,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x200681425b0c8d78c6a467512c5d49fa56bac88a,aerodrome,cbLTC/WETH,cbLTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x170b6bfc071426aab7c81ae12383219facbb6b6a,pancakeswap,cbXRP/WETH,cbXRP,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x8f5f1d63599362115e7f9fe71bfd5ab883d82c82,aerodrome,TN100x/WETH,TN100x,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x8c6bcad6ce067304d505b5d5b36f19c64a933076,uniswap,BASED/WETH,BASED,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x387188009a9958e3358c5c8a8d486ef698ae1f1c003b2382582ee474e51a1088,uniswap,zBase/WETH,zBase,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x22aee3699b6a0fed71490c103bd4e5f3309891d5,aerodrome,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xd800b7e8c0949dffbd59e3df9527a22e311c0e7b,quickswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xd974d59e30054cf1abeded0c9947b0d8baf90029,pancakeswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x2578365b3dfa7ffe60108e181efb79feddec2319,aerodrome,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x5b3613ef9a535b48e82e2800acb77053dfec93b1,pancakeswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x1d6cfee6eec4688dad33e6fbb2304a9efe8be3c8,alien-base,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x09f3805c6743d9d0548ffe5657a985a057f82a7b,treble,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x233571eae953d9d59eefc0769f71dc19287ddccb,uniswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xf59b1c98e20ec730fdf3a87a1ec8ecf57d47e84f,deltaswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x48eab07dc303ad02ddb9ff2733ba881f6a1b8d64,equalizer,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4fe4a5f570b046e3704acd72fef6c508a310d3aa,uniswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xb5a0f8bac329e0ed1ac0a8a65b84a7cd76e1a1ad,swapbased,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x358228caaf6c235cdf982bb99e919f6e1028905b,sushiswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xbf371ea62f6464d092f715f6cd359bd22e24ff51,alien-base,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4617ebcb67f134cb66ad87c72507edbedec7a10b,0x829cE74128Ea95C72aA379168Df529FEaa464aEE,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x6b30e1d2a65646fe045b54055dd6dcd4aa0cff41,9mm,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x04cb591bb235edea40eb6b993d94d51df9983927,aerodrome,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x8912bd00a81b85d5618c1965f2a5ccdc034195b6,dackieswap,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x057ccedf34e92b156822c473d505c3bc17811138,balancer,cbBTC/WETH,cbBTC,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4ca59b56965385e14b3fd4d48cd1741dc21e7343,alien-base,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x26e263efdc91f0d3279e2ec2bd58a7ca5c2fce62,pancakeswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xacc2874ed22e811afdc47979c7b7985cced53b29,quickswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xfcda5ab6bbc1fe5b8e1a185e86bb5f24b12e2278,aerodrome,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x95dada6bc214a86af204250f7b6ff873b52e0289,aerodrome,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x179492f1f9c7b2e2518a01eda215baab8adf0b02dd3a90fe68059c0cac5686f5,uniswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x9c38b55f9a9aba91bbcedeb12bf4428f47a6a0b8,aerodrome,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x20897a5fe1b823e02fcea5fd7eeb8af75830d8352d2904b076e98692eff2e0a2,uniswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x64f978ef116d3c2e1231cfd8b80a369dcd8e91b28037c9973b65b59fd2cbbb96,uniswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x748bb91fc5f4200302d9a79185bc161260a1b461,pancakeswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xdfb2536ba09a004b32db0a1a15f73676b5e356d831c4ea1e843cd9433b080ab6,uniswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4f5905e36ac07ee1f01ffb939aa7f212a58d5cdf,aerodrome,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xd6a042cb94d7ee1c9db205655fabc46d3f1eeaf16f9a292137737e56d5d8f3d0,uniswap,cbBTC/USDC,cbBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xe5b5f522e98b5a2baae212d4da66b865b781db97,uniswap,AERO/USDC,AERO,USDC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xa4fdd479eda160671636e2ecf8f993cbf86258a8,aerodrome,AERO/USDC,AERO,USDC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xcdbe19a6ef1b633be744920c93ee40521d5cf2a6,aerodrome,AERO/cbBTC,AERO,cbBTC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xbe00ff35af70e8415d0eb605a286d8a45466a4c1,aerodrome,AERO/USDC,AERO,USDC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x2223f9fe624f69da4d8256a7bcc9104fba7f8f75,aerodrome,AERO/USDbC,AERO,USDbC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x56a0cd87d81cc71184a4b2dd42964591bf351d0cfdded03f9bc75b7b559344ce,uniswap,AERO/USDC,AERO,USDC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x774ef5cd57d0d29af9c0605503d488d1b28d212963eaa4dc09a6d76af709331d,uniswap,SINBAD CREW BASE/USDC,SINBAD CREW BASE,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xe268e533bf3b4df49b2951ce7b39345f814e7eb93415eda1d39a9c3a57662ec8,uniswap,AERO/USDC,AERO,USDC,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x3733cbb1402c788900a0a152e61c9aa31888fb95,uniswap,cbXRP/USDC,cbXRP,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xf81e1a62cbfa487e807044618661bfd4802b4982,aerodrome,tBTC/USDC,tBTC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x937e4d2ff63cefe798ee1ab4e155aaeea1e3f30c,pancakeswap,AEROFI/WETH,AEROFI,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x20cb8f872ae894f7c9e32e621c186e5afce82fd0,pancakeswap,AERO/WETH,AERO,WETH,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x82321f3beb69f503380d6b233857d5c43562e2d0,aerodrome,AERO/WETH,AERO,WETH,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x3d5d143381916280ff91407febeb52f2b60f33cf,uniswap,AERO/WETH,AERO,WETH,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x7f670f78b17dec44d5ef68a48740b6f8849cc2e6,aerodrome,AERO/WETH,AERO,WETH,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x51b8f730f8bf77236e6040cc503a560b3c52e12c,uniswap,AEROBUD/WETH,AEROBUD,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x0d5959a52e7004b601f0be70618d01ac3cdce976,uniswap,AERO/WETH,AERO,WETH,AERO,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xd30b9fa98713425c0302593d7f8f094be31e9710,quickswap,USDT/USDC,USDT,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,aerodrome,oUSDT/USDC,oUSDT,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x5f07bb9fee6062e9d09a52e6d587c64bad6ba706,pancakeswap,USDT/USDC,USDT,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xb07d7eece8866e549601af5c7622d8cdbedc914e,aerodrome,EURC/cbBTC,EURC,cbBTC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x7b2c99188d8ec7b82d6b3b3b1c1002095f1b8498,alien-base,EURC/USDC,EURC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x521bf7880c5e567eead09cd7fe67af2a60a21dfd79e8e49fd766e725b972aac2,uniswap,EURC/USDC,EURC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xc07fcce40b3afd2f795a5cb451a3f80737539983,quickswap,EURC/USDC,EURC,USDC,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xe207fab5839ca5bcc0d930761755cc7d82c1f19c,uniswap,ABX/WETH,ABX,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xee58348059c9ad6ac345be79c399da0c200627ed,hydrex,cbXRP/WETH,cbXRP,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x74ad64bac8df96af2b63ea50c3d8840b79aa7a3b,solidlycom,cbETH/WETH,cbETH,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x4e7b4b8f4aae334bd5b6c8e00f030a84610198a1,quickswap,PEPE/WETH,PEPE,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x2c4909355b0c036840819484c3a882a95659abf3,aerodrome,DEGEN/WETH,DEGEN,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0xb1383dc47d9971fc999c3a9088f79e744b376e97,hydrex,cbETH/WETH,cbETH,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
0x131d936792d944c65551795fda3818d597facdc407dad67de9edb958f9da8a29,uniswap,Basey/WETH,Basey,WETH,,,,,,,,,True,Aerodrome public subgraph is offline; no public free replacement returns gauge reward data today. AERO paired pools retain theoretical AERO emissions but no per-pool rate is observable without on-chain voter contract address and historical state.
